Test,Output,Nominal,Spec,Weight,Pass/Fail
yg9bq_DDPUF_128_mc_1,E115_iter22,799.7e-3,,,
yg9bq_DDPUF_128_mc_1,E115_iter23,799.6e-3,,,
yg9bq_DDPUF_128_mc_1,E115_iter24,800.3e-3,,,
yg9bq_DDPUF_128_mc_1,E115_iter25,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E115_iter26,800.3e-3,,,
yg9bq_DDPUF_128_mc_1,E115_iter27,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E115_iter28,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E115_iter29,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E115_iter30,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E115_iter31,799.7e-3,,,
yg9bq_DDPUF_128_mc_1,E115_iter32,800e-3,,,
yg9bq_DDPUF_128_mc_1,E115_iter33,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E115_iter34,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E115_iter35,799.5e-3,,,
yg9bq_DDPUF_128_mc_1,E115_iter36,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E115_iter37,800e-3,,,
yg9bq_DDPUF_128_mc_1,E115_iter38,800.4e-3,,,
yg9bq_DDPUF_128_mc_1,E115_iter39,800.4e-3,,,
yg9bq_DDPUF_128_mc_1,E115_iter40,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E115_iter41,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E115_iter42,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E115_iter43,799.7e-3,,,
yg9bq_DDPUF_128_mc_1,E115_iter44,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E115_iter45,800.4e-3,,,
yg9bq_DDPUF_128_mc_1,E115_iter46,800e-3,,,
yg9bq_DDPUF_128_mc_1,E115_iter47,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E115_iter48,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E115_iter49,799.6e-3,,,
yg9bq_DDPUF_128_mc_1,E116_iter0,-99.79e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter1,-351.5e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter2,-11.77e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter3,-120.3e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter4,-26.88e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter5,-23.16e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter6,-72.87e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter7,321.7e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter8,123e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter9,666e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter10,398.7e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter11,179.9e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter12,474.2e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter13,-199.8e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter14,521.4e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter15,-306e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter16,76.13e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter17,16.29e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter18,15.24e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter19,131.7e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter20,-222.4e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter21,-269.4e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter22,-259.7e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter23,436.9e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter24,-223.6e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter25,-136e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter26,-251.4e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter27,-128.4e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter28,119.5e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter29,-402.7e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter30,210.4e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter31,106.3e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter32,53.91e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter33,122.2e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter34,-168.4e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter35,-13.55e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter36,100.5e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter37,-102.8e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter38,-201.1e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter39,280.2e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter40,260.6e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter41,-266.4e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter42,-15.14e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter43,194.4e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter44,102.1e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter45,-102.7e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter46,165.4e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter47,-262.2e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter48,78.41e-6,,,
yg9bq_DDPUF_128_mc_1,E116_iter49,-369.3e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter0,-341.4e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter1,187e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter2,-308.1e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter3,208.2e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter4,-80.88e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter5,-174e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter6,380.7e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter7,-302.1e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter8,-70.04e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter9,52.93e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter10,161.5e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter11,-196.8e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter12,-128.5e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter13,-2.059e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter14,-311.3e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter15,177e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter16,274.3e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter17,-100.6e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter18,-32.96e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter19,182.1e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter20,125.2e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter21,176.5e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter22,-422.8e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter23,-416.5e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter24,-392.2e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter25,75.93e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter26,110.5e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter27,-322.3e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter28,39.58e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter29,-36.95e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter30,15.48e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter31,-65.58e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter32,166.3e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter33,-57.92e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter34,324.9e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter35,2.881e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter36,65e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter37,387.6e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter38,-156.9e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter39,81.81e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter40,-58.36e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter41,-8.043e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter42,-13.12e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter43,123.7e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter44,-119e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter45,527.4e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter46,-265.6e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter47,-546.9e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter48,112.4e-6,,,
yg9bq_DDPUF_128_mc_1,E117_iter49,-113.1e-6,,,
yg9bq_DDPUF_128_mc_1,E118_iter0,800e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter1,800.3e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter2,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter3,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter4,800.4e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter5,800e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter6,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter7,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter8,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter9,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter10,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter11,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter12,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter13,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter14,800e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter15,799.7e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter16,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter17,800.3e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter18,800e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter19,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter20,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter21,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter22,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter23,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter24,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter25,800.3e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter26,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter27,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter28,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter29,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter30,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter31,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter32,799.5e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter33,799.7e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter34,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter35,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter36,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter37,800e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter38,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter39,800e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter40,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter41,800.3e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter42,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter43,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter44,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter45,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter46,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter47,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter48,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E118_iter49,800e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter0,799.5e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter1,800.4e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter2,800.3e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter3,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter4,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter5,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter6,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter7,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter8,799.7e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter9,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter10,800.3e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter11,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter12,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter13,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter14,800.3e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter15,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter16,800e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter17,799.4e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter18,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter19,800.6e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter20,799.7e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter21,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter22,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter23,799.7e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter24,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter25,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter26,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter27,800e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter28,800.5e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter29,799.7e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter30,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter31,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter32,800e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter33,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter34,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter35,800.3e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter36,800e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter37,800.3e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter38,800e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter39,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter40,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter41,800e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter42,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter43,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter44,800.4e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter45,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter46,800.4e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter47,800e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter48,800.3e-3,,,
yg9bq_DDPUF_128_mc_1,E119_iter49,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E120_iter0,-260e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter1,298.2e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter2,-64.19e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter3,-22.5e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter4,-309.5e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter5,696.3e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter6,285.7e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter7,301.9e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter8,94.81e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter9,170.2e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter10,82.79e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter11,-62.31e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter12,-151.5e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter13,189.8e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter14,582.2e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter15,-161.2e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter16,235.8e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter17,70.62e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter18,-78.98e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter19,478.9e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter20,93.33e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter21,-189e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter22,228.4e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter23,-234e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter24,129.2e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter25,76.4e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter26,-147e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter27,217.9e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter28,43.54e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter29,-50.2e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter30,-205.9e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter31,161.5e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter32,136.8e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter33,-312.8e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter34,276e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter35,-78.98e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter36,6.164e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter37,495.2e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter38,99.86e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter39,-308.4e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter40,-66.01e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter41,584.4e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter42,-294.7e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter43,-250.4e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter44,242.7e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter45,294.5e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter46,303.1e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter47,178.2e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter48,252.2e-6,,,
yg9bq_DDPUF_128_mc_1,E120_iter49,114.5e-6,,,
yg9bq_DDPUF_128_mc_1,E121_iter0,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter1,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter2,799.6e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter3,799.7e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter4,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter5,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter6,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter7,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter8,800.3e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter9,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter10,800.6e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter11,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter12,800.3e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter13,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter14,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter15,799.5e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter16,800.4e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter17,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter18,800.4e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter19,799.6e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter20,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter21,799.7e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter22,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter23,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter24,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter25,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter26,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter27,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter28,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter29,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter30,800e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter31,800.4e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter32,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter33,799.7e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter34,800e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter35,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter36,799.6e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter37,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter38,799.8e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter39,800e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter40,800.4e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter41,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter42,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter43,799.7e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter44,800.2e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter45,799.4e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter46,800.3e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter47,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter48,799.9e-3,,,
yg9bq_DDPUF_128_mc_1,E121_iter49,800.1e-3,,,
yg9bq_DDPUF_128_mc_1,E122_iter0,230e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter1,-196.6e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter2,-50.92e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter3,276.6e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter4,-91.02e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter5,70.73e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter6,-413.3e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter7,-265.5e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter8,-131.2e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter9,460e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter10,178.9e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter11,-142.9e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter12,367.8e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter13,-212.3e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter14,209.1e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter15,-109.1e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter16,445.4e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter17,163.7e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter18,80.76e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter19,53.85e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter20,-142.1e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter21,42.81e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter22,279.5e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter23,-255.5e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter24,36.78e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter25,-252.2e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter26,48.29e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter27,331.1e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter28,1.028e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter29,-95.35e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter30,-193.3e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter31,56.11e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter32,-25.08e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter33,597.8e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter34,232.5e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter35,-303.3e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter36,-213.2e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter37,-74.3e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter38,28.83e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter39,-26.06e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter40,-60.1e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter41,-60.31e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter42,60.43e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter43,575.9e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter44,89.21e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter45,549.8e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter46,-14.78e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter47,320.8e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter48,193.2e-6,,,
yg9bq_DDPUF_128_mc_1,E122_iter49,-31.08e-6,,,
yg9bq_DDPUF_128_mc_1,E123_iter0,-156.5e-6,,,
yg9bq_DDPUF_128_mc_1,E123_iter1,269.3e-6,,,
yg9bq_DDPUF_128_mc_1,E123_iter2,-274.6e-6,,,
yg9bq_DDPUF_128_mc_1,E123_iter3,312.1e-6,,,
yg9bq_DDPUF_128_mc_1,E123_iter4,-67.71e-6,,,
yg9bq_DDPUF_128_mc_1,E123_iter5,27.32e-6,,,
yg9bq_DDPUF_128_mc_1,E123_iter6,23.41e-6,,,
yg9bq_DDPUF_128_mc_1,E123_iter7,62.71e-6,,,
yg9bq_DDPUF_128_mc_1,E123_iter8,75.11e-6,,,
